gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_addon_services,avg_monthly_spend,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5yr+
0,0,1,0,55,0,1,55.25,3119.9,2,56.72545454545455,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
0,1,1,1,29,0,1,94.45,2653.65,2,91.5051724137931,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,1,33,0,1,60.9,2033.85,2,61.631818181818176,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,1,1,4,0,0,74.95,308.7,0,77.175,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,70,1,1,40.05,2799.75,2,39.996428571428574,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,1,35,0,1,25.6,901.25,0,25.75,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1,0,0,1,2,0,1,45.85,105.6,0,52.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,1,10,0,1,89.8,914.3,2,91.42999999999999,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,1,0,0,74.6,74.6,1,74.6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,31,0,0,20.4,609.1,0,19.648387096774194,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
0,1,0,1,30,0,1,90.5,2595.85,2,86.52833333333334,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,1,0,60,0,1,93.25,5774.55,3,96.2425,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,72,0,0,66.85,4758.8,3,66.09444444444445,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,4,0,1,20.7,83.75,0,20.9375,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0,4,0,1,69.55,284.9,0,71.225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,25,0,1,99.5,2369.05,4,94.762,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,1,1,70,0,1,76.95,5289.8,4,75.56857142857143,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,0,1,1,0,1,20.45,20.45,0,20.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,0,0,1,19,0,0,19.9,367.55,0,19.344736842105263,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
1,0,0,1,1,0,0,19.5,19.5,0,19.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,0,12,0,0,20.3,224.5,0,18.708333333333332,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,0,0,1,72,0,0,19.3,1414.8,0,19.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,0,0,1,2,0,0,20.3,41.2,0,20.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0,34,0,1,89.85,3091.75,3,90.93382352941177,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,37,1,1,40.55,1390.85,3,37.59054054054054,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1,1,0,58,0,1,89.85,5125.75,3,88.375,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,1,1,0,1,45.55,45.55,0,45.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,1,1,0,1,71.25,71.25,0,71.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,1,0,1,50.45,50.45,0,50.45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,72,0,0,68.15,4808.7,4,66.7875,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,1,0,12,1,1,29.3,355.9,1,29.65833333333333,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,2,0,0,19.5,31.55,0,15.775,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,1,47,0,0,19.65,921.55,0,19.607446808510637,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
0,0,1,0,6,0,1,44.6,260.8,0,43.46666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,60,1,0,53.6,3237.05,4,53.950833333333335,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,1,2,0,1,83.8,163.7,2,81.85,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,51,0,1,83.85,4307.1,6,84.45294117647059,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False
1,0,1,0,72,0,0,109.55,7887.25,5,109.54513888888889,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,1,72,0,1,85.25,6083.1,5,84.48750000000001,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,0,52,0,0,23.05,1255.1,0,24.13653846153846,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1,0,1,1,71,0,0,93.2,6506.15,6,91.63591549295774,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,1,1,28,0,0,25.55,672.2,0,24.00714285714286,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,1,1,1,71,1,0,46.35,3353.4,4,47.23098591549296,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,1,0,68,0,1,99.55,6668.0,4,98.05882352941177,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,1,1,0,1,70.35,70.35,0,70.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,11,0,1,89.2,990.3,2,90.02727272727272,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,3,0,1,56.15,168.15,2,56.050000000000004,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,61,0,1,103.3,6518.35,4,106.85819672131149,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
0,0,1,1,6,0,1,75.5,438.0,0,73.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,1,46,0,0,53.1,2459.8,1,53.47391304347826,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,50,0,0,70.35,3533.6,0,70.672,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,1,69,0,1,104.05,7262.0,5,105.2463768115942,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
0,0,1,0,38,0,1,85.4,3297.0,5,86.76315789473684,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,0,0,1,3,0,1,74.25,210.3,0,70.10000000000001,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,68,0,1,89.6,6127.6,2,90.11176470588236,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,25,0,0,20.8,460.2,0,18.408,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1,1,1,1,18,0,0,99.75,1836.25,3,102.01388888888889,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,1,7,0,1,85.2,602.55,1,86.07857142857142,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,1,65,1,0,59.95,3921.1,5,60.324615384615385,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,0,1,12,0,0,19.3,228.75,0,19.0625,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,0,0,1,1,1,0,24.8,24.8,0,24.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,18,0,0,19.0,348.8,0,19.37777777777778,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1,0,1,1,64,0,1,85.0,5484.4,5,85.69375,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,0,1,26,0,1,86.65,2208.75,2,84.95192307692308,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,0,4,0,0,89.6,365.65,2,91.4125,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,71,0,0,54.5,3778.2,2,53.21408450704225,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,49,0,1,59.75,2934.3,2,59.88367346938776,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,1,7,0,1,86.8,620.35,1,88.62142857142858,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,0,1,35,0,1,110.8,3836.3,6,109.60857142857144,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False
0,1,1,1,1,0,1,70.3,70.3,0,70.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,6,0,0,89.3,577.6,2,96.26666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,25,0,1,90.4,2178.6,2,87.14399999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False
1,0,0,0,13,0,0,53.45,718.1,2,55.23846153846154,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,1,0,1,9,0,0,54.55,494.05,1,54.894444444444446,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
